,actual,day,night,occTotal,occDay,occNight,tem,ws,humid,sr,sim,simDay,simNight,intensity
2019-11-11,7167.393623766,4205.7378178115,2961.6558059545,1516.5,1075.0,441.5,5.81746031746032,2.79725513196481,82.4109589041096,82.2049956933678,4011.36064303421,2308.6284911906,1702.73215184361,50.958333333333336
2019-11-12,6690.82495185825,3873.33666759025,2817.488284268,1527.0,1059.75,467.25,5.63736017897092,3.5029246171967,87.7357859531773,67.5485232067511,2420.42016427811,943.473834449343,1476.94632982877,82.0
2019-11-13,6889.19496058525,3948.040079765,2941.15488082025,1517.75,1062.5,455.25,4.22210401891253,1.42704923839887,80.054347826087,100.382233152976,5966.34192289116,3049.40993636625,2916.9319865249,105.91666666666667
2019-11-14,6991.55120117125,4118.09734124725,2873.453859924,1442.5,1031.5,411.0,4.81065868263473,1.91940862763688,87.6633663366337,56.8141349242772,4694.65800772585,2693.31467507707,2001.34333264878,82.97916666666667
2019-11-15,6724.597692488,4041.7411176595,2682.8565748285,1448.5,1039.0,409.5,7.50867052023121,2.33580323639775,82.833734939759,77.1901279707495,4042.60228793298,2452.70654674011,1589.89574119287,105.39583333333333
2019-11-18,7162.9488453175,3930.83122422125,3232.11762109625,1414.25,1026.5,387.75,3.35198728139905,2.52810302246266,81.7121212121212,52.7949271137026,4412.82217739293,2709.94705991575,1702.87511747717,117.16666666666667
2019-11-19,7255.73026876125,4035.88442604925,3219.845842712,1441.25,1030.0,411.25,2.1754329004329,1.24272555948174,81.1855072463768,1.45317903930131,2006.57058016835,808.142991564889,1198.42758860346,93.5
2019-11-20,6696.55280447625,3881.90093379475,2814.6518706815,1237.0,1042.0,195.0,4.63858784893268,1.56392078743848,82.957654723127,71.3294442329654,5274.38860455639,2875.53571451894,2398.85289003745,50.166666666666664
2019-11-21,6824.10092347275,4038.504354397,2785.59656907575,1259.5,1049.75,209.75,5.85876826722338,1.61266234531526,77.0714285714286,36.7533946561542,4351.129216989,2564.26034227084,1786.86887471815,68.39583333333333
2019-11-22,6466.3160529535,3922.937703697,2543.3783492565,1356.0,1064.25,291.75,7.59242424242424,1.40872883349012,83.8743718592965,48.8760151597185,5118.45185144457,2813.06424840766,2305.38760303691,71.41666666666667
2019-11-25,7015.44204644825,4026.39570464875,2989.0463417995,1470.75,1022.0,448.75,8.9692118226601,1.22433050447902,92.963963963964,47.6212624584718,5117.91397566817,3007.82054108252,2110.09343458565,41.1875
2019-11-26,6872.4482503345,4062.5759373955,2809.872312939,1509.25,1059.25,450.0,9.55960451977401,1.10837582625118,95.9059829059829,19.4547738693467,4072.31697247254,1624.10733387202,2448.20963860051,41.375
2019-11-27,6571.3361778265,3940.14213441275,2631.19404341375,1429.25,1026.0,403.25,7.58644859813084,1.44497101620726,97.0833333333333,13.5996430696014,5812.11478499792,3045.44044631258,2766.67433868534,45.958333333333336
2019-11-28,7003.89154003325,4170.6243627805,2833.26717725275,1467.25,1032.75,434.5,6.5814465408805,2.51596734406202,86.186301369863,47.3907645115621,4835.37074138497,2668.298261978,2167.07247940696,51.333333333333336
2019-11-29,7097.73295699075,4021.8739198865,3075.85903710425,1318.25,974.75,343.5,3.3151376146789,2.21213116684328,83.546875,40.6766287399916,5682.31858522246,2993.52489994358,2688.79368527887,83.375
2019-12-02,7487.496508887,4108.51396792775,3378.98254095925,1475.75,1011.0,464.75,4.79072978303748,3.16330739299611,87.0645161290323,46.9060163551402,4906.79927181272,2943.98457115777,1962.81470065496,45.520833333333336
2019-12-03,7275.49419708475,4136.876723535,3138.61747354975,1501.5,1035.75,465.75,6.41458576429405,1.7085308671065,80.5694444444444,59.3081632653061,3004.65103057399,1217.24728476285,1787.40374581114,50.5625
2019-12-04,7376.66757988425,4278.37222446075,3098.2953554235,1444.0,1025.5,418.5,7.27162977867203,1.31343202913876,80.0519877675841,81.4727272727273,7471.35873256675,3711.1217296738,3760.23700289295,36.645833333333336
2019-12-05,7521.668903632,4375.06181816725,3146.60708546475,1491.75,1017.5,474.25,8.77508474576271,2.49074567086818,77.0766773162939,9.64023372287145,6656.19998947754,3455.89808335453,3200.301906123,28.6875
2019-12-06,6934.4016494365,4020.91836654975,2913.48328288675,1463.25,1019.5,443.75,10.6041570438799,2.70069483568075,84.467032967033,37.0113906027527,6551.17742121035,3419.65393489056,3131.52348631979,45.770833333333336
2019-12-09,6886.94194505075,3763.95045931375,3122.991485737,1460.75,1022.0,438.75,4.61723602484472,3.72522894952571,74.6458333333333,39.0029645635264,5580.74782838131,3274.89460075558,2305.85322762572,75.6875
2019-12-10,7081.608500426,3865.89435124775,3215.71414917825,1444.75,989.0,455.75,5.35333333333333,2.67912777712472,84.5273224043716,15.5282985452245,4778.60032602387,1910.38344159957,2868.21688442431,27.270833333333332
2019-12-11,6862.994816418,3853.20526354925,3009.78955286875,1512.5,1019.75,492.75,4.85247395833333,1.86440117647059,77.6238095238095,44.1135199054001,6677.75299063242,3353.83740144865,3323.91558918376,41.270833333333336
2019-12-12,7129.89470610475,3972.6588657125,3157.23584039225,1484.75,984.75,500.0,2.56267605633803,1.20740810556079,89.9641025641026,11.5331491712707,5867.2941344822,3098.6194938769,2768.6746406053,59.854166666666664
2019-12-13,6511.15645287225,3826.606737202,2684.54971567025,1379.75,983.5,396.25,4.70269058295964,2.91346371347785,86.4699453551913,76.6159578207381,5640.18184212214,3050.7191770371,2589.46266508504,57.6875
